443	0.25833
444	0.26442
445	0.27048
446	0.2765
447	0.28246
448	0.28834
449	0.29411
450	0.29977
451	0.30528
452	0.31065
453	0.31588
454	0.32095
455	0.32587
456	0.33063
457	0.33523
458	0.33965
459	0.34389
460	0.34795
461	0.35183
462	0.35552
463	0.35903
464	0.36238
465	0.36555
466	0.36857
467	0.37142
468	0.37409
469	0.3766
470	0.37892
471	0.38107
472	0.38304
473	0.38484
474	0.38648
475	0.38796
476	0.38928
477	0.39044
478	0.39144
479	0.39228
480	0.39298
481	0.39351
482	0.3939
483	0.39413
484	0.39422
485	0.39415
486	0.39393
487	0.39357
488	0.39306
489	0.39241
490	0.39161
491	0.39066
492	0.38957
493	0.38835
494	0.38698
495	0.38549
496	0.38386
497	0.3821
498	0.38021
499	0.3782
500	0.37608
501	0.37384
502	0.37149
503	0.36902
504	0.36645
505	0.36376
506	0.36095
507	0.35804
508	0.35501
509	0.35188
510	0.34864
511	0.3453
512	0.34186
513	0.33834
514	0.33473
515	0.33103
516	0.32727
517	0.32343
518	0.31951
519	0.31551
520	0.31144
521	0.30729
522	0.30307
523	0.29878
524	0.29443
525	0.29003
526	0.28558
527	0.28108
528	0.27654
529	0.27196
530	0.26733
531	0.26265
532	0.25794
533	0.2532
534	0.24842
535	0.24362
536	0.2388
537	0.23398
538	0.22916
539	0.22436
540	0.2196
541	0.21487
542	0.21019
543	0.20555
544	0.20095
545	0.19639
546	0.19186
547	0.18738
548	0.18294
549	0.17854
550	0.1742
551	0.1699
552	0.16567
553	0.16151
554	0.15741
555	0.1534
556	0.14948
557	0.14565
558	0.14192
559	0.13829
560	0.13478
561	0.13138
562	0.12811
563	0.12496
564	0.12194
565	0.11905
566	0.1163
567	0.11367
568	0.11119
569	0.10884
570	0.10663
571	0.10456
572	0.10264
573	0.10086
574	0.09923
575	0.09775
576	0.09641
577	0.09523
578	0.0942
579	0.09332
580	0.09259
581	0.09201
582	0.09157
583	0.09128
584	0.09113
585	0.09113
586	0.09127
587	0.09155
588	0.09196
589	0.09251
590	0.09318
591	0.09398
592	0.0949
593	0.09594
594	0.09709
595	0.09835
596	0.09973
597	0.10121
598	0.10279
599	0.10447
600	0.10623
601	0.10807
602	0.10999
603	0.112
604	0.11408
605	0.11625
606	0.11851
607	0.12085
608	0.12325
609	0.12572
610	0.12824
611	0.1308
612	0.1334
613	0.13605
614	0.13874
615	0.14149
616	0.14428
617	0.14712
618	0.14999
619	0.1529
620	0.15583
621	0.15878
622	0.16175
623	0.16472
624	0.16771
625	0.17069
626	0.17367
627	0.17665
628	0.17963
629	0.1826
630	0.18556
631	0.18852
632	0.19147
633	0.19442
634	0.19737
635	0.20032
636	0.20326
637	0.2062
638	0.20912
639	0.21203
640	0.2149
641	0.21775
642	0.22056
643	0.22335
644	0.22611
645	0.22886
646	0.23159
647	0.2343
648	0.23699
649	0.23963
650	0.24223
651	0.24478
652	0.24728
653	0.24974
654	0.25216
655	0.25454
656	0.25689
657	0.25921
658	0.2615
659	0.26377
660	0.26602
661	0.26825
662	0.27046
663	0.27264
664	0.27479
665	0.27689
666	0.27896
667	0.28097
668	0.28295
669	0.28488
670	0.28677
671	0.28862
672	0.29043
673	0.2922
674	0.29392
675	0.29559
676	0.29722
677	0.29881
678	0.30036
679	0.30187
680	0.30334
681	0.30478
682	0.30618
683	0.30754
684	0.30887
685	0.31015
686	0.3114
687	0.3126
688	0.31377
689	0.3149
690	0.31601
691	0.31709
692	0.31813
693	0.31915
694	0.32013
695	0.32108
696	0.322
697	0.32288
698	0.32372
699	0.32453
700	0.3253
701	0.32604
702	0.32673
703	0.32739
704	0.32801
705	0.3286
706	0.32915
707	0.32967
708	0.33015
709	0.3306
710	0.33101
711	0.3314
712	0.33175
713	0.33207
714	0.33236
715	0.33262
716	0.33284
717	0.33304
718	0.33321
719	0.33336
720	0.33347
721	0.33356
722	0.33361
723	0.33364
724	0.33364
725	0.33361
726	0.33356
727	0.33347
728	0.33335
729	0.3332
730	0.33302
731	0.33281
732	0.33257
733	0.33231
734	0.33201
735	0.3317
736	0.33136
737	0.331
738	0.33061
739	0.33021
740	0.3298
741	0.32936
742	0.32891
743	0.32844
744	0.32795
745	0.32744
746	0.3269
747	0.32633
748	0.32574
749	0.32512
750	0.32446
751	0.32377
752	0.32305
753	0.3223
754	0.32152
755	0.32072
756	0.31989
757	0.31905
758	0.31818
759	0.3173
760	0.31641
761	0.3155
762	0.31459
763	0.31366
764	0.31271
765	0.31175
766	0.31077
767	0.30977
768	0.30875
769	0.30771
770	0.30665
771	0.30556
772	0.30445
773	0.30332
774	0.30217
775	0.301
776	0.29981
777	0.2986
778	0.29738
779	0.29615
780	0.29491
781	0.29365
782	0.29238
783	0.2911
784	0.28981
785	0.28851
786	0.28719
787	0.28586
788	0.28451
789	0.28314
790	0.28176
791	0.28037
792	0.27895
793	0.27753
794	0.27608
795	0.27463
796	0.27316
797	0.27167
798	0.27018
799	0.26868
800	0.26716
801	0.26564
802	0.2641
803	0.26256
804	0.26101
805	0.25945
806	0.25789
807	0.25631
808	0.25473
809	0.25315
810	0.25155
811	0.24996
812	0.24835
813	0.24674
814	0.24512
815	0.24349
816	0.24185
817	0.2402
818	0.23854
819	0.23687
820	0.23519
821	0.2335
822	0.23179
823	0.23008
824	0.22836
825	0.22664
826	0.22491
827	0.22318
828	0.22145
829	0.21973
830	0.21801
831	0.21629
832	0.21458
833	0.21288
834	0.21118
835	0.20948
836	0.20779
837	0.2061
838	0.2044
839	0.20271
840	0.20102
841	0.19932
842	0.19762
843	0.19592
844	0.19422
845	0.19251
846	0.19081
847	0.1891
848	0.18739
849	0.18568
850	0.18396
851	0.18225
852	0.18053
853	0.17882
854	0.1771
855	0.1754
856	0.17369
857	0.172
858	0.17031
859	0.16863
860	0.16696
861	0.1653
862	0.16365
863	0.16201
864	0.16039
865	0.15877
866	0.15716
867	0.15556
868	0.15397
869	0.15239
870	0.15081
871	0.14924
872	0.14768
873	0.14613
874	0.14458
875	0.14305
876	0.14153
877	0.14002
878	0.13851
879	0.13703
880	0.13555
881	0.13409
882	0.13264
883	0.1312
884	0.12978
885	0.12837
886	0.12698
887	0.1256
888	0.12424
889	0.12289
890	0.12155
891	0.12023
892	0.11893
893	0.11764
894	0.11636
895	0.11509
896	0.11384
897	0.1126
898	0.11138
899	0.11016
900	0.10896
901	0.10776
902	0.10658
903	0.10541
904	0.10425
905	0.10311
906	0.10198
907	0.10086
908	0.09976
909	0.09868
910	0.09761
911	0.09656
912	0.09552
913	0.09451
914	0.09351
915	0.09253
916	0.09157
917	0.09064
918	0.08972
919	0.08883
920	0.08797
921	0.08713
922	0.08631
923	0.08551
924	0.08473
925	0.08398
926	0.08324
927	0.08251
928	0.08181
929	0.08111
930	0.08043
931	0.07975
932	0.07909
933	0.07844
934	0.0778
935	0.07718
936	0.07657
937	0.07597
938	0.07539
939	0.07483
940	0.07429
941	0.07377
942	0.07326
943	0.07278
944	0.07232
945	0.07188
946	0.07146
947	0.07107
948	0.0707
949	0.07036
950	0.07004
951	0.06975
952	0.06949
953	0.06925
954	0.06903
955	0.06883
956	0.06864
957	0.06847
958	0.06831
959	0.06815
960	0.06801
961	0.06787
962	0.06774
963	0.06761
964	0.0675
965	0.06741
966	0.06733
967	0.06728
968	0.06725
969	0.06724
970	0.06727
971	0.06732
972	0.06741
973	0.06752
974	0.06765
975	0.06781
976	0.06798
977	0.06817
978	0.06838
979	0.06859
980	0.06881
981	0.06904
982	0.06927
983	0.0695
984	0.06975
985	0.07
986	0.07026
987	0.07054
988	0.07082
989	0.07112
990	0.07143
991	0.07175
992	0.07209
993	0.07244
994	0.0728
995	0.07318
996	0.07357
997	0.07398
998	0.07439
999	0.07483
1000	0.07527
1001	0.07573
1002	0.0762
1003	0.07669
1004	0.07718
1005	0.07769
1006	0.07821
1007	0.07874
1008	0.07927
1009	0.07982
1010	0.08038
1011	0.08094
1012	0.08151
1013	0.08209
1014	0.08268
1015	0.08328
1016	0.08389
1017	0.08451
1018	0.08514
1019	0.08579
1020	0.08644
1021	0.08711
1022	0.08778
1023	0.08847
1024	0.08917
1025	0.08988
1026	0.09059
1027	0.09132
1028	0.09205
1029	0.09279
1030	0.09353
1031	0.09428
1032	0.09503
1033	0.09579
1034	0.09656
1035	0.09733
1036	0.0981
1037	0.09888
1038	0.09967
1039	0.10046
1040	0.10126
1041	0.10206
1042	0.10288
1043	0.10369
1044	0.10452
1045	0.10534
1046	0.10618
1047	0.10702
1048	0.10786
1049	0.10871
1050	0.10956
1051	0.11041
1052	0.11127
1053	0.11214
1054	0.11301
1055	0.11388
1056	0.11475
1057	0.11563
1058	0.11651
1059	0.1174
1060	0.11829
1061	0.11918
1062	0.12007
1063	0.12097
1064	0.12187
1065	0.12277
1066	0.12368
1067	0.12458
1068	0.12549
1069	0.12641
1070	0.12732
1071	0.12823
1072	0.12915
1073	0.13007
1074	0.13099
1075	0.13191
1076	0.13284
1077	0.13376
1078	0.13469
1079	0.13562
1080	0.13655
1081	0.13749
1082	0.13842
1083	0.13936
1084	0.1403
1085	0.14124
1086	0.14218
1087	0.14312
1088	0.14406
1089	0.145
1090	0.14595
1091	0.14689
1092	0.14784
1093	0.14878
1094	0.14972
1095	0.15066
1096	0.15161
1097	0.15254
1098	0.15348
1099	0.15442
1100	0.15535
1101	0.15628
1102	0.15721
1103	0.15813
1104	0.15906
1105	0.15998
1106	0.1609
1107	0.16183
1108	0.16275
1109	0.16367
1110	0.16459
1111	0.16552
1112	0.16644
1113	0.16736
1114	0.16829
1115	0.16921
1116	0.17013
1117	0.17105
1118	0.17196
1119	0.17288
1120	0.17378
1121	0.17469
1122	0.17559
1123	0.17649
1124	0.17738
1125	0.17827
1126	0.17916
1127	0.18005
1128	0.18093
1129	0.18181
1130	0.18269
1131	0.18357
1132	0.18445
1133	0.18533
1134	0.18621
1135	0.18708
1136	0.18796
1137	0.18883
1138	0.1897
1139	0.19058
1140	0.19145
1141	0.19232
1142	0.19319
1143	0.19405
1144	0.19492
1145	0.19578
1146	0.19664
1147	0.1975
1148	0.19835
1149	0.19919
1150	0.20003
1151	0.20086
1152	0.20169
1153	0.20251
1154	0.20333
1155	0.20414
1156	0.20494
1157	0.20574
1158	0.20654
1159	0.20733
1160	0.20812
1161	0.20891
1162	0.20969
1163	0.21047
1164	0.21125
1165	0.21203
1166	0.2128
1167	0.21357
1168	0.21435
1169	0.21512
1170	0.21589
1171	0.21666
1172	0.21743
1173	0.2182
1174	0.21897
1175	0.21974
1176	0.2205
1177	0.22126
1178	0.22202
1179	0.22277
1180	0.22351
1181	0.22425
1182	0.22499
1183	0.22572
1184	0.22644
1185	0.22716
1186	0.22787
1187	0.22858
1188	0.22929
1189	0.22999
1190	0.23069
1191	0.23138
1192	0.23207
1193	0.23276
1194	0.23345
1195	0.23413
1196	0.23481
1197	0.23548
1198	0.23616
1199	0.23683
1200	0.2375
1201	0.23817
1202	0.23883
1203	0.23949
1204	0.24015
1205	0.24081
1206	0.24146
1207	0.2421
1208	0.24275
1209	0.24338
1210	0.24401
1211	0.24464
1212	0.24526
1213	0.24588
1214	0.24649
1215	0.2471
1216	0.2477
1217	0.24831
1218	0.24891
1219	0.2495
1220	0.2501
1221	0.2507
1222	0.25129
1223	0.25188
1224	0.25247
1225	0.25306
1226	0.25364
1227	0.25422
1228	0.25479
1229	0.25536
1230	0.25593
1231	0.25649
1232	0.25704
1233	0.25759
1234	0.25813
1235	0.25867
1236	0.2592
1237	0.25973
1238	0.26026
1239	0.26078
1240	0.26129
1241	0.26181
1242	0.26232
1243	0.26282
1244	0.26333
1245	0.26383
1246	0.26433
1247	0.26482
1248	0.26532
1249	0.26581
1250	0.26631
1251	0.2668
1252	0.26729
1253	0.26778
1254	0.26827
1255	0.26876
1256	0.26923
1257	0.26971
1258	0.27017
1259	0.27063
1260	0.27108
1261	0.27152
1262	0.27195
1263	0.27238
1264	0.2728
1265	0.27321
1266	0.27363
1267	0.27404
1268	0.27446
1269	0.27488
1270	0.2753
1271	0.27573
1272	0.27616
1273	0.2766
1274	0.27703
1275	0.27747
1276	0.2779
1277	0.27832
1278	0.27874
1279	0.27915
1280	0.27955
1281	0.27994
1282	0.28031
1283	0.28068
1284	0.28104
1285	0.28139
1286	0.28174
1287	0.28208
1288	0.28243
1289	0.28277
1290	0.28312
1291	0.28346
1292	0.28381
1293	0.28417
1294	0.28452
1295	0.28487
1296	0.28522
1297	0.28557
1298	0.28591
1299	0.28625
1300	0.28658
1301	0.28691
1302	0.28723
1303	0.28754
1304	0.28785
1305	0.28815
1306	0.28846
1307	0.28875
1308	0.28905
1309	0.28934
1310	0.28964
1311	0.28993
1312	0.29022
1313	0.29052
1314	0.29081
1315	0.2911
1316	0.29138
1317	0.29167
1318	0.29195
1319	0.29223
1320	0.29251
1321	0.29278
1322	0.29305
1323	0.29332
1324	0.29358
1325	0.29384
1326	0.2941
1327	0.29435
1328	0.2946
1329	0.29485
1330	0.29509
1331	0.29534
1332	0.29558
1333	0.29581
1334	0.29605
1335	0.29628
1336	0.29651
1337	0.29674
1338	0.29696
1339	0.29719
1340	0.29741
1341	0.29763
1342	0.29784
1343	0.29806
1344	0.29827
1345	0.29847
1346	0.29868
1347	0.29888
1348	0.29907
1349	0.29927
1350	0.29946
1351	0.29964
1352	0.29982
1353	0.3
1354	0.30017
1355	0.30034
1356	0.30051
1357	0.30067
1358	0.30084
1359	0.301
1360	0.30116
1361	0.30132
1362	0.30148
1363	0.30163
1364	0.30179
1365	0.30195
1366	0.3021
1367	0.30225
1368	0.30241
1369	0.30256
1370	0.30271
1371	0.30285
1372	0.303
1373	0.30314
1374	0.30329
1375	0.30343
1376	0.30357
1377	0.30371
1378	0.30385
1379	0.30399
1380	0.30413
1381	0.30426
1382	0.3044
1383	0.30453
1384	0.30466
1385	0.30478
1386	0.3049
1387	0.30502
1388	0.30512
1389	0.30523
1390	0.30532
1391	0.3054
1392	0.30548
1393	0.30555
1394	0.30562
1395	0.30568
1396	0.30574
1397	0.3058
1398	0.30585
1399	0.30591
1400	0.30596
